Entry	Entry name
Q9BUQ8	DDX23_HUMAN
Q9BUR5	MIC26_HUMAN
Q9BUT1	BDH2_HUMAN
Q9BV20	MTNA_HUMAN
Q9BV23	ABHD6_HUMAN
Q9BV38	WDR18_HUMAN
Q9BV40	VAMP8_HUMAN
Q9BV44	THUM3_HUMAN
Q9BV68	RN126_HUMAN
Q9BVC4	LST8_HUMAN
Q9BVC6	TM109_HUMAN
Q9BVG4	PBDC1_HUMAN
Q9BVJ6	UT14A_HUMAN
Q9BVJ7	DUS23_HUMAN
Q9BVK6	TMED9_HUMAN
Q9BVL2	NUP58_HUMAN
Q9BVM4	GGACT_HUMAN
Q9BVP2	GNL3_HUMAN
Q9BVQ7	SPA5L_HUMAN
Q9BVT8	TMUB1_HUMAN
Q9BW27	NUP85_HUMAN
Q9BW30	TPPP3_HUMAN
Q9BW71	HIRP3_HUMAN
Q9BW92	SYTM_HUMAN
Q9BWD1	THIC_HUMAN
Q9BWF3	RBM4_HUMAN
Q9BWH2	FUND2_HUMAN
Q9BWJ5	SF3B5_HUMAN
Q9BWM7	SFXN3_HUMAN
Q9BWN1	PRR14_HUMAN
Q9BWS9	CHID1_HUMAN
Q9BWU0	NADAP_HUMAN
Q9BX40	LS14B_HUMAN
Q9BX66	SRBS1_HUMAN
Q9BX68	HINT2_HUMAN
Q9BX95	SGPP1_HUMAN
Q9BX97	PLVAP_HUMAN
Q9BXB4	OSB11_HUMAN
Q9BXD5	NPL_HUMAN
Q9BXF6	RFIP5_HUMAN
Q9BXI6	TB10A_HUMAN
Q9BXJ0	C1QT5_HUMAN
Q9BXJ4	C1QT3_HUMAN
Q9BXJ9	NAA15_HUMAN
Q9BXK5	B2L13_HUMAN
Q9BXL7	CAR11_HUMAN
Q9BXN1	ASPN_HUMAN
Q9BXP2	S12A9_HUMAN
Q9BXP5	SRRT_HUMAN
Q9BXR0	TGT_HUMAN
Q9BXS5	AP1M1_HUMAN
Q9BXV9	GON7_HUMAN
Q9BXW7	HDHD5_HUMAN
Q9BXX0	EMIL2_HUMAN
Q9BXY0	MAK16_HUMAN
Q9BY11	PACN1_HUMAN
Q9BY32	ITPA_HUMAN
Q9BY42	RTF2_HUMAN
Q9BY43	CHM4A_HUMAN
Q9BY44	EIF2A_HUMAN
Q9BY50	SC11C_HUMAN
Q9BY77	PDIP3_HUMAN
Q9BYD1	RM13_HUMAN
Q9BYD2	RM09_HUMAN
Q9BYD3	RM04_HUMAN
Q9BYD6	RM01_HUMAN
Q9BYM8	HOIL1_HUMAN
Q9BYN8	RT26_HUMAN
Q9BYT8	NEUL_HUMAN
Q9BYX4	IFIH1_HUMAN
Q9BZ23	PANK2_HUMAN
Q9BZ29	DOCK9_HUMAN
Q9BZE1	RM37_HUMAN
Q9BZE4	GTPB4_HUMAN
Q9BZE9	ASPC1_HUMAN
Q9BZF1	OSBL8_HUMAN
Q9BZG1	RAB34_HUMAN
Q9BZH6	WDR11_HUMAN
Q9BZI7	REN3B_HUMAN
Q9BZJ0	CRNL1_HUMAN
Q9BZK7	TBL1R_HUMAN
Q9BZL1	UBL5_HUMAN
Q9BZL4	PP12C_HUMAN
Q9BZL6	KPCD2_HUMAN
Q9BZQ8	NIBA1_HUMAN
Q9BZV1	UBXN6_HUMAN
Q9BZZ2	SN_HUMAN
Q9BZZ5	API5_HUMAN
Q9C000	NLRP1_HUMAN
Q9C005	DPY30_HUMAN
Q9C035	TRIM5_HUMAN
Q9C0B1	FTO_HUMAN
Q9C0C2	TB182_HUMAN
Q9C0C9	UBE2O_HUMAN
Q9C0E2	XPO4_HUMAN
Q9C0E8	LNP_HUMAN
Q9C0J8	WDR33_HUMAN
Q9C0K0	BC11B_HUMAN
Q9GZL7	WDR12_HUMAN
Q9GZM7	TINAL_HUMAN
Q9GZN8	CT027_HUMAN
Q9GZP4	PITH1_HUMAN
Q9GZQ3	COMD5_HUMAN
Q9GZR7	DDX24_HUMAN
Q9GZS3	WDR61_HUMAN
Q9GZT3	SLIRP_HUMAN
Q9GZT6	CC90B_HUMAN
Q9GZT8	NIF3L_HUMAN
Q9GZU8	PIP30_HUMAN
Q9GZY6	NTAL_HUMAN
Q9GZY8	MFF_HUMAN
Q9GZZ1	NAA50_HUMAN
Q9GZZ9	UBA5_HUMAN
Q9H008	LHPP_HUMAN
Q9H019	MFR1L_HUMAN
Q9H061	T126A_HUMAN
Q9H074	PAIP1_HUMAN
Q9H078	CLPB_HUMAN
Q9H089	LSG1_HUMAN
Q9H098	F107B_HUMAN
Q9H0A0	NAT10_HUMAN
Q9H0A8	COMD4_HUMAN
Q9H0C8	ILKAP_HUMAN
Q9H0D6	XRN2_HUMAN
Q9H0E2	TOLIP_HUMAN
Q9H0J9	PAR12_HUMAN
Q9H0L4	CSTFT_HUMAN
Q9H0P0	5NT3A_HUMAN
Q9H0Q0	CYRIA_HUMAN
Q9H0R4	HDHD2_HUMAN
Q9H0S4	DDX47_HUMAN
Q9H0U3	MAGT1_HUMAN
Q9H0U4	RAB1B_HUMAN
Q9H0U6	RM18_HUMAN
Q9H0V9	LMA2L_HUMAN
Q9H0W8	SMG9_HUMAN
Q9H0W9	CK054_HUMAN
Q9H147	TDIF1_HUMAN
Q9H1B7	I2BPL_HUMAN
Q9H1D9	RPC6_HUMAN
Q9H1E3	NUCKS_HUMAN
Q9H1E5	TMX4_HUMAN
Q9H1I8	ASCC2_HUMAN
Q9H1Y0	ATG5_HUMAN
Q9H1Z4	WDR13_HUMAN
Q9H223	EHD4_HUMAN
Q9H267	VP33B_HUMAN
Q9H269	VPS16_HUMAN
Q9H270	VPS11_HUMAN
Q9H299	SH3L3_HUMAN
Q9H2D6	TARA_HUMAN
Q9H2G2	SLK_HUMAN
Q9H2H8	PPIL3_HUMAN
Q9H2J4	PDCL3_HUMAN
Q9H2K8	TAOK3_HUMAN
Q9H2M9	RBGPR_HUMAN
Q9H2P0	ADNP_HUMAN
Q9H2U1	DHX36_HUMAN
Q9H2U2	IPYR2_HUMAN
Q9H2V7	SPNS1_HUMAN
Q9H2W6	RM46_HUMAN
Q9H2X3	CLC4M_HUMAN
Q9H307	PININ_HUMAN
Q9H330	TM245_HUMAN
Q9H3G5	CPVL_HUMAN
Q9H3H3	CK068_HUMAN
Q9H3K2	GHITM_HUMAN
Q9H3K6	BOLA2_HUMAN
Q9H3M7	TXNIP_HUMAN
Q9H3N1	TMX1_HUMAN
Q9H3P2	NELFA_HUMAN
Q9H3P7	GCP60_HUMAN
Q9H3Q1	BORG4_HUMAN
Q9H3S4	TPK1_HUMAN
Q9H3S7	PTN23_HUMAN
Q9H3U1	UN45A_HUMAN
Q9H400	LIME1_HUMAN
Q9H410	DSN1_HUMAN
Q9H444	CHM4B_HUMAN
Q9H488	OFUT1_HUMAN
Q9H4A3	WNK1_HUMAN
Q9H4A4	AMPB_HUMAN
Q9H4E7	DEFI6_HUMAN
Q9H4G0	E41L1_HUMAN
Q9H4G4	GAPR1_HUMAN
Q9H4L4	SENP3_HUMAN
Q9H4M9	EHD1_HUMAN
Q9H4Z3	CAPAM_HUMAN
Q9H553	ALG2_HUMAN
Q9H583	HEAT1_HUMAN
Q9H5N1	RABE2_HUMAN
Q9H5X1	CIA2A_HUMAN
Q9H6A0	DEN2D_HUMAN
Q9H6E4	CC134_HUMAN
Q9H6K4	OPA3_HUMAN
Q9H6Q4	CIAO3_HUMAN
Q9H6R4	NOL6_HUMAN
Q9H6U8	ALG9_HUMAN
Q9H6W3	RIOX1_HUMAN
Q9H6Z4	RANB3_HUMAN
Q9H773	DCTP1_HUMAN
Q9H7B2	RPF2_HUMAN
Q9H7C9	AAMDC_HUMAN
Q9H7D7	WDR26_HUMAN
Q9H7M9	VISTA_HUMAN
Q9H7Z7	PGES2_HUMAN
Q9H814	PHAX_HUMAN
Q9H832	UBE2Z_HUMAN
Q9H845	ACAD9_HUMAN
Q9H875	PKRI1_HUMAN
Q9H8H0	NOL11_HUMAN
Q9H8H3	MET7A_HUMAN
Q9H8L6	MMRN2_HUMAN
Q9H8S9	MOB1A_HUMAN
Q9H8W4	PKHF2_HUMAN
Q9H8Y8	GORS2_HUMAN
Q9H910	JUPI2_HUMAN
Q9H944	MED20_HUMAN
Q9H993	ARMT1_HUMAN
Q9H9A6	LRC40_HUMAN
Q9H9B4	SFXN1_HUMAN
Q9H9E3	COG4_HUMAN
Q9H9J2	RM44_HUMAN
Q9H9Q2	CSN7B_HUMAN
Q9H9Q4	NHEJ1_HUMAN
Q9H9T3	ELP3_HUMAN
Q9HA64	KT3K_HUMAN
Q9HA65	TBC17_HUMAN
Q9HA77	SYCM_HUMAN
Q9HAB8	PPCS_HUMAN
Q9HAF1	EAF6_HUMAN
Q9HAJ7	SP30L_HUMAN
Q9HAN9	NMNA1_HUMAN
Q9HAT2	SIAE_HUMAN
Q9HAU5	RENT2_HUMAN
Q9HAV0	GBB4_HUMAN
Q9HAV4	XPO5_HUMAN
Q9HAV7	GRPE1_HUMAN
Q9HB07	MYG1_HUMAN
Q9HB19	PKHA2_HUMAN
Q9HB40	RISC_HUMAN
Q9HB58	SP110_HUMAN
Q9HB71	CYBP_HUMAN
Q9HBH0	RHOF_HUMAN
Q9HBH5	RDH14_HUMAN
Q9HBI0	PARVG_HUMAN
Q9HBL0	TENS1_HUMAN
Q9HBL7	PLRKT_HUMAN
Q9HBM6	TAF9B_HUMAN
Q9HC16	ABC3G_HUMAN
Q9HC35	EMAL4_HUMAN
Q9HC38	GLOD4_HUMAN
Q9HCC0	MCCB_HUMAN
Q9HCD5	NCOA5_HUMAN
Q9HCE5	MET14_HUMAN
Q9HCN4	GPN1_HUMAN
Q9HCS7	SYF1_HUMAN
Q9HCU5	PREB_HUMAN
Q9HD15	SRA1_HUMAN
Q9HD20	AT131_HUMAN
Q9HD33	RM47_HUMAN
Q9HD34	LYRM4_HUMAN
Q9HD42	CHM1A_HUMAN
Q9HD45	TM9S3_HUMAN
Q9HD47	MOG1_HUMAN
Q9HD89	RETN_HUMAN
Q9HDC9	APMAP_HUMAN
Q9NNW7	TRXR2_HUMAN
Q9NNX1	TUFT1_HUMAN
Q9NNX6	CD209_HUMAN
Q9NP61	ARFG3_HUMAN
Q9NP72	RAB18_HUMAN
Q9NP77	SSU72_HUMAN
Q9NP79	VTA1_HUMAN
Q9NP81	SYSM_HUMAN
Q9NP92	RT30_HUMAN
Q9NP97	DLRB1_HUMAN
Q9NPA8	ENY2_HUMAN
Q9NPD3	EXOS4_HUMAN
Q9NPF4	OSGEP_HUMAN
Q9NPF5	DMAP1_HUMAN
Q9NPH2	INO1_HUMAN
Q9NPJ3	ACO13_HUMAN
Q9NPJ6	MED4_HUMAN
Q9NPQ8	RIC8A_HUMAN
Q9NPY3	C1QR1_HUMAN
Q9NQ48	LZTL1_HUMAN
Q9NQ50	RM40_HUMAN
Q9NQ55	SSF1_HUMAN
Q9NQ88	TIGAR_HUMAN
Q9NQA3	WASH6_HUMAN
Q9NQC3	RTN4_HUMAN
Q9NQC7	CYLD_HUMAN
Q9NQG5	RPR1B_HUMAN
Q9NQP4	PFD4_HUMAN
Q9NQR4	NIT2_HUMAN
Q9NQT5	EXOS3_HUMAN
Q9NQW7	XPP1_HUMAN
Q9NQX3	GEPH_HUMAN
Q9NQX4	MYO5C_HUMAN
Q9NQZ5	STAR7_HUMAN
Q9NR12	PDLI7_HUMAN
Q9NR16	C163B_HUMAN
Q9NR28	DBLOH_HUMAN
Q9NR30	DDX21_HUMAN
Q9NR31	SAR1A_HUMAN
Q9NR45	SIAS_HUMAN
Q9NR46	SHLB2_HUMAN
Q9NR50	EI2BG_HUMAN
Q9NR56	MBNL1_HUMAN
Q9NRD1	FBX6_HUMAN
Q9NRF8	PYRG2_HUMAN
Q9NRF9	DPOE3_HUMAN
Q9NRG9	AAAS_HUMAN
Q9NRL3	STRN4_HUMAN
Q9NRN5	OLFL3_HUMAN
Q9NRN7	ADPPT_HUMAN
Q9NRP0	OSTC_HUMAN
Q9NRR3	C42S2_HUMAN
Q9NRR5	UBQL4_HUMAN
Q9NRS6	SNX15_HUMAN
Q9NRV9	HEBP1_HUMAN
Q9NRW3	ABC3C_HUMAN
Q9NRW7	VPS45_HUMAN
Q9NRX1	PNO1_HUMAN
Q9NRX4	PHP14_HUMAN
Q9NRY2	SOSSC_HUMAN
Q9NRY5	F1142_HUMAN
Q9NRZ7	PLCC_HUMAN
Q9NS69	TOM22_HUMAN
Q9NS86	LANC2_HUMAN
Q9NSD9	SYFB_HUMAN
Q9NSE4	SYIM_HUMAN
Q9NSK0	KLC4_HUMAN
Q9NSK7	CS012_HUMAN
Q9NSU2	TREX1_HUMAN
Q9NSY1	BMP2K_HUMAN
Q9NT62	ATG3_HUMAN
Q9NTG7	SIR3_HUMAN
Q9NTI5	PDS5B_HUMAN
Q9NTJ4	MA2C1_HUMAN
Q9NTJ5	SAC1_HUMAN
Q9NTK5	OLA1_HUMAN
Q9NTM9	CUTC_HUMAN
Q9NTX5	ECHD1_HUMAN
Q9NTZ6	RBM12_HUMAN
Q9NUB1	ACS2L_HUMAN
Q9NUJ1	ABHDA_HUMAN
Q9NUL5	SHFL_HUMAN
Q9NUP1	BL1S4_HUMAN
Q9NUP9	LIN7C_HUMAN
Q9NUQ2	PLCE_HUMAN
Q9NUQ6	SPS2L_HUMAN
Q9NUQ7	UFSP2_HUMAN
Q9NUQ8	ABCF3_HUMAN
Q9NUQ9	CYRIB_HUMAN
Q9NUU6	OTULL_HUMAN
Q9NUV9	GIMA4_HUMAN
Q9NV31	IMP3_HUMAN
Q9NV56	MRGBP_HUMAN
Q9NV70	EXOC1_HUMAN
Q9NV96	CC50A_HUMAN
Q9NVA1	UQCC1_HUMAN
Q9NVA2	SEP11_HUMAN
Q9NVD7	PARVA_HUMAN
Q9NVE7	PANK4_HUMAN
Q9NVG8	TBC13_HUMAN
Q9NVH1	DJC11_HUMAN
Q9NVH6	TMLH_HUMAN
Q9NVI7	ATD3A_HUMAN
Q9NVJ2	ARL8B_HUMAN
Q9NVK5	FGOP2_HUMAN
Q9NVM9	INT13_HUMAN
Q9NVP1	DDX18_HUMAN
Q9NVS2	RT18A_HUMAN
Q9NVS9	PNPO_HUMAN
Q9NVT9	ARMC1_HUMAN
Q9NVU7	SDA1_HUMAN
Q9NVX2	NLE1_HUMAN
Q9NVZ3	NECP2_HUMAN
Q9NW13	RBM28_HUMAN
Q9NW64	RBM22_HUMAN
Q9NW82	WDR70_HUMAN
Q9NWB6	ARGL1_HUMAN
Q9NWH9	SLTM_HUMAN
Q9NWS0	PIHD1_HUMAN
Q9NWT6	HIF1N_HUMAN
Q9NWU1	OXSM_HUMAN
Q9NWU2	GID8_HUMAN
Q9NWU5	RM22_HUMAN
Q9NWV4	CZIB_HUMAN
Q9NWV8	BABA1_HUMAN
Q9NWW5	CLN6_HUMAN
Q9NWY4	HPF1_HUMAN
Q9NWZ3	IRAK4_HUMAN
Q9NWZ8	GEMI8_HUMAN
Q9NX00	TM160_HUMAN
Q9NX14	NDUBB_HUMAN
Q9NX24	NHP2_HUMAN
Q9NX40	OCAD1_HUMAN
Q9NX46	ADPRS_HUMAN
Q9NX55	HYPK_HUMAN
Q9NX58	LYAR_HUMAN
Q9NX62	IMPA3_HUMAN
Q9NX63	MIC19_HUMAN
Q9NXA8	SIR5_HUMAN
Q9NXC5	MIO_HUMAN
Q9NXE4	NSMA3_HUMAN
Q9NXF1	TEX10_HUMAN
Q9NXG2	THUM1_HUMAN
Q9NXH8	TOR4A_HUMAN
Q9NXH9	TRM1_HUMAN
Q9NXV6	CARF_HUMAN
Q9NXX6	NSE4A_HUMAN
Q9NY12	GAR1_HUMAN
Q9NY15	STAB1_HUMAN
Q9NY27	PP4R2_HUMAN
Q9NY33	DPP3_HUMAN
Q9NYB0	TE2IP_HUMAN
Q9NYF8	BCLF1_HUMAN
Q9NYK5	RM39_HUMAN
Q9NYL2	M3K20_HUMAN
Q9NYL4	FKB11_HUMAN
Q9NYL9	TMOD3_HUMAN
Q9NYU2	UGGG1_HUMAN
Q9NZ01	TECR_HUMAN
Q9NZ08	ERAP1_HUMAN
Q9NZ32	ARP10_HUMAN
Q9NZ43	USE1_HUMAN
Q9NZ45	CISD1_HUMAN
Q9NZ63	TLS1_HUMAN
Q9NZB2	F120A_HUMAN
Q9NZC9	SMAL1_HUMAN
Q9NZD8	SPG21_HUMAN
Q9NZI7	UBIP1_HUMAN
Q9NZJ7	MTCH1_HUMAN
Q9NZJ9	NUDT4_HUMAN
Q9NZK5	ADA2_HUMAN
Q9NZL9	MAT2B_HUMAN
Q9NZM1	MYOF_HUMAN
Q9NZM3	ITSN2_HUMAN
Q9NZN3	EHD3_HUMAN
Q9NZN4	EHD2_HUMAN
Q9NZN8	CNOT2_HUMAN
Q9NZT1	CALL5_HUMAN
Q9NZT2	OGFR_HUMAN
Q9NZU5	LMCD1_HUMAN
Q9P000	COMD9_HUMAN
Q9P003	CNIH4_HUMAN
Q9P013	CWC15_HUMAN
Q9P015	RM15_HUMAN
Q9P016	THYN1_HUMAN
Q9P032	NDUF4_HUMAN
Q9P035	HACD3_HUMAN
Q9P0I2	EMC3_HUMAN
Q9P0J0	NDUAD_HUMAN
Q9P0J1	PDP1_HUMAN
Q9P0J7	KCMF1_HUMAN
Q9P0K7	RAI14_HUMAN
Q9P0L0	VAPA_HUMAN
Q9P0M6	H2AW_HUMAN
Q9P0P0	RN181_HUMAN
Q9P0P8	MRES1_HUMAN
Q9P0U4	CXXC1_HUMAN
Q9P0V9	SEP10_HUMAN
Q9P107	GMIP_HUMAN
Q9P1F3	ABRAL_HUMAN
Q9P1Y6	PHRF1_HUMAN
Q9P253	VPS18_HUMAN
Q9P258	RCC2_HUMAN
Q9P270	SLAI2_HUMAN
Q9P287	BCCIP_HUMAN
Q9P289	STK26_HUMAN
Q9P2A4	ABI3_HUMAN
Q9P2D3	HTR5B_HUMAN
Q9P2E9	RRBP1_HUMAN
Q9P2I0	CPSF2_HUMAN
Q9P2J5	SYLC_HUMAN
Q9P2K3	RCOR3_HUMAN
Q9P2N5	RBM27_HUMAN
Q9P2R3	ANFY1_HUMAN
Q9P2R7	SUCB1_HUMAN
Q9P2T1	GMPR2_HUMAN
Q9P2X0	DPM3_HUMAN
Q9UBB4	ATX10_HUMAN
Q9UBB5	MBD2_HUMAN
Q9UBB9	TFP11_HUMAN
Q9UBC2	EP15R_HUMAN
Q9UBE0	SAE1_HUMAN
Q9UBF2	COPG2_HUMAN
Q9UBI1	COMD3_HUMAN
Q9UBI6	GBG12_HUMAN
Q9UBI9	HDC_HUMAN
Q9UBK9	UXT_HUMAN
Q9UBL3	ASH2L_HUMAN
Q9UBM7	DHCR7_HUMAN
Q9UBN7	HDAC6_HUMAN
Q9UBQ0	VPS29_HUMAN
Q9UBQ5	EIF3K_HUMAN
Q9UBQ7	GRHPR_HUMAN
Q9UBR2	CATZ_HUMAN
Q9UBS0	KS6B2_HUMAN
Q9UBS4	DJB11_HUMAN
Q9UBT2	SAE2_HUMAN
Q9UBU8	MO4L1_HUMAN
Q9UBU9	NXF1_HUMAN
Q9UBV2	SE1L1_HUMAN
Q9UBV8	PEF1_HUMAN
Q9UBW5	BIN2_HUMAN
Q9UBW8	CSN7A_HUMAN
Q9UBX5	FBLN5_HUMAN
Q9UDW1	QCR9_HUMAN
Q9UDY2	ZO2_HUMAN
Q9UDY8	MALT1_HUMAN
Q9UEE9	CFDP1_HUMAN
Q9UEU0	VTI1B_HUMAN
Q9UEW3	MARCO_HUMAN
Q9UEY8	ADDG_HUMAN
Q9UFN0	NPS3A_HUMAN
Q9UFW8	CGBP1_HUMAN
Q9UG22	GIMA2_HUMAN
Q9UG63	ABCF2_HUMAN
Q9UGI8	TES_HUMAN
Q9UGM6	SYWM_HUMAN
Q9UGN4	CLM8_HUMAN
Q9UGP4	LIMD1_HUMAN
Q9UGP8	SEC63_HUMAN
Q9UGT4	SUSD2_HUMAN
Q9UGV2	NDRG3_HUMAN
Q9UH62	ARMX3_HUMAN
Q9UH65	SWP70_HUMAN
Q9UH99	SUN2_HUMAN
Q9UHA4	LTOR3_HUMAN
Q9UHB6	LIMA1_HUMAN
Q9UHB9	SRP68_HUMAN
Q9UHD1	CHRD1_HUMAN
Q9UHD2	TBK1_HUMAN
Q9UHD8	SEPT9_HUMAN
Q9UHD9	UBQL2_HUMAN
Q9UHG3	PCYOX_HUMAN
Q9UHJ6	SHPK_HUMAN
Q9UHL4	DPP2_HUMAN
Q9UHN6	CEIP2_HUMAN
Q9UHP3	UBP25_HUMAN
Q9UHQ9	NB5R1_HUMAN
Q9UHR5	S30BP_HUMAN
Q9UHV9	PFD2_HUMAN
Q9UHX1	PUF60_HUMAN
Q9UHY1	NRBP_HUMAN
Q9UHY7	ENOPH_HUMAN
Q9UI08	EVL_HUMAN
Q9UI09	NDUAC_HUMAN
Q9UI10	EI2BD_HUMAN
Q9UI12	VATH_HUMAN
Q9UI15	TAGL3_HUMAN
Q9UI30	TR112_HUMAN
Q9UIA0	CYH4_HUMAN
Q9UIA9	XPO7_HUMAN
Q9UIB8	SLAF5_HUMAN
Q9UID3	VPS51_HUMAN
Q9UIG0	BAZ1B_HUMAN
Q9UIJ7	KAD3_HUMAN
Q9UIQ6	LCAP_HUMAN
Q9UIS9	MBD1_HUMAN
Q9UIV1	CNOT7_HUMAN
Q9UJ41	RABX5_HUMAN
Q9UJ68	MSRA_HUMAN
Q9UJ70	NAGK_HUMAN
Q9UJA5	TRM6_HUMAN
Q9UJC5	SH3L2_HUMAN
Q9UJS0	CMC2_HUMAN
Q9UJU2	LEF1_HUMAN
Q9UJU6	DBNL_HUMAN
Q9UJV9	DDX41_HUMAN
Q9UJW0	DCTN4_HUMAN
Q9UJX2	CDC23_HUMAN
Q9UJX3	APC7_HUMAN
Q9UJY4	GGA2_HUMAN
Q9UJZ1	STML2_HUMAN
Q9UK41	VPS28_HUMAN
Q9UK59	DBR1_HUMAN
Q9UK76	JUPI1_HUMAN
Q9UKB1	FBW1B_HUMAN
Q9UKD2	MRT4_HUMAN
Q9UKG1	DP13A_HUMAN
Q9UKK3	PARP4_HUMAN
Q9UKK9	NUDT5_HUMAN
Q9UKM9	RALY_HUMAN
Q9UKT9	IKZF3_HUMAN
Q9UKU7	ACAD8_HUMAN
Q9UKV3	ACINU_HUMAN
Q9UKV8	AGO2_HUMAN
Q9UKX7	NUP50_HUMAN
Q9UKY7	CDV3_HUMAN
Q9UKZ1	CNO11_HUMAN
Q9UL03	INT6_HUMAN
Q9UL15	BAG5_HUMAN
Q9UL18	AGO1_HUMAN
Q9UL25	RAB21_HUMAN
Q9UL45	BL1S6_HUMAN
Q9UL46	PSME2_HUMAN
Q9ULA0	DNPEP_HUMAN
Q9ULC4	MCTS1_HUMAN
Q9ULC5	ACSL5_HUMAN
Q9ULD4	BRPF3_HUMAN
Q9ULE6	PALD_HUMAN
Q9ULH1	ASAP1_HUMAN
Q9ULR0	ISY1_HUMAN
Q9ULT8	HECD1_HUMAN
Q9ULU4	PKCB1_HUMAN
Q9ULV4	COR1C_HUMAN
Q9ULW3	ABT1_HUMAN
Q9ULZ2	STAP1_HUMAN
Q9ULZ3	ASC_HUMAN
Q9UM00	TMCO1_HUMAN
Q9UM54	MYO6_HUMAN
Q9UMS4	PRP19_HUMAN
Q9UMS6	SYNP2_HUMAN
Q9UMX0	UBQL1_HUMAN
Q9UMX5	NENF_HUMAN
Q9UMY1	NOL7_HUMAN
Q9UMY4	SNX12_HUMAN
Q9UMZ2	SYNRG_HUMAN
Q9UN36	NDRG2_HUMAN
Q9UN37	VPS4A_HUMAN
Q9UN86	G3BP2_HUMAN
Q9UNE7	CHIP_HUMAN
Q9UNF0	PACN2_HUMAN
Q9UNF1	MAGD2_HUMAN
Q9UNH7	SNX6_HUMAN
Q9UNI6	DUS12_HUMAN
Q9UNK0	STX8_HUMAN
Q9UNL2	SSRG_HUMAN
Q9UNM6	PSD13_HUMAN
Q9UNN5	FAF1_HUMAN
Q9UNN8	EPCR_HUMAN
Q9UNP9	PPIE_HUMAN
Q9UNQ2	DIM1_HUMAN
Q9UNS2	CSN3_HUMAN
Q9UNW9	NOVA2_HUMAN
Q9UNZ2	NSF1C_HUMAN
Q9UP83	COG5_HUMAN
Q9UPN3	MACF1_HUMAN
Q9UPN6	SCAF8_HUMAN
Q9UPN7	PP6R1_HUMAN
Q9UPN9	TRI33_HUMAN
Q9UPT5	EXOC7_HUMAN
Q9UPT8	ZC3H4_HUMAN
Q9UPU5	UBP24_HUMAN
Q9UPU7	TBD2B_HUMAN
Q9UQ13	SHOC2_HUMAN
Q9UQ16	DYN3_HUMAN
Q9UQ35	SRRM2_HUMAN
Q9UQ80	PA2G4_HUMAN
Q9UQE7	SMC3_HUMAN
Q9UQN3	CHM2B_HUMAN
Q9UQR1	ZN148_HUMAN
Q9Y217	MTMR6_HUMAN
Q9Y221	NIP7_HUMAN
Q9Y223	GLCNE_HUMAN
Q9Y224	RTRAF_HUMAN
Q9Y228	T3JAM_HUMAN
Q9Y230	RUVB2_HUMAN
Q9Y241	HIG1A_HUMAN
Q9Y259	CHKB_HUMAN
Q9Y262	EIF3L_HUMAN
Q9Y263	PLAP_HUMAN
Q9Y265	RUVB1_HUMAN
Q9Y266	NUDC_HUMAN
Q9Y276	BCS1_HUMAN
Q9Y277	VDAC3_HUMAN
Q9Y281	COF2_HUMAN
Q9Y282	ERGI3_HUMAN
Q9Y285	SYFA_HUMAN
Q9Y291	RT33_HUMAN
Q9Y294	ASF1A_HUMAN
Q9Y295	DRG1_HUMAN
Q9Y296	TPPC4_HUMAN
Q9Y2A7	NCKP1_HUMAN
Q9Y2B0	CNPY2_HUMAN
Q9Y2D0	CAH5B_HUMAN
Q9Y2D5	AKAP2_HUMAN
Q9Y2E5	MA2B2_HUMAN
Q9Y2G2	CARD8_HUMAN
Q9Y2H0	DLGP4_HUMAN
Q9Y2H1	ST38L_HUMAN
Q9Y2I8	WDR37_HUMAN
Q9Y2J2	E41L3_HUMAN
Q9Y2K2	SIK3_HUMAN
Q9Y2K7	KDM2A_HUMAN
Q9Y2L1	RRP44_HUMAN
Q9Y2L5	TPPC8_HUMAN
Q9Y2L9	LRCH1_HUMAN
Q9Y2P8	RCL1_HUMAN
Q9Y2Q0	AT8A1_HUMAN
Q9Y2Q3	GSTK1_HUMAN
Q9Y2Q5	LTOR2_HUMAN
Q9Y2Q9	RT28_HUMAN
Q9Y2R0	COA3_HUMAN
Q9Y2S2	CRYL1_HUMAN
Q9Y2S6	TMA7_HUMAN
Q9Y2S7	PDIP2_HUMAN
Q9Y2T2	AP3M1_HUMAN
Q9Y2U8	MAN1_HUMAN
Q9Y2V2	CHSP1_HUMAN
Q9Y2V7	COG6_HUMAN
Q9Y2W1	TR150_HUMAN
Q9Y2W2	WBP11_HUMAN
Q9Y2X3	NOP58_HUMAN
Q9Y2X7	GIT1_HUMAN
Q9Y2Y0	AR2BP_HUMAN
Q9Y2Y8	PRG3_HUMAN
Q9Y2Z0	SGT1_HUMAN
Q9Y2Z4	SYYM_HUMAN
Q9Y2Z9	COQ6_HUMAN
Q9Y303	NAGA_HUMAN
Q9Y305	ACOT9_HUMAN
Q9Y314	NOSIP_HUMAN
Q9Y315	DEOC_HUMAN
Q9Y316	MEMO1_HUMAN
Q9Y320	TMX2_HUMAN
Q9Y333	LSM2_HUMAN
Q9Y365	STA10_HUMAN
Q9Y371	SHLB1_HUMAN
Q9Y376	CAB39_HUMAN
Q9Y383	LC7L2_HUMAN
Q9Y385	UB2J1_HUMAN
Q9Y394	DHRS7_HUMAN
Q9Y399	RT02_HUMAN
Q9Y3A3	PHOCN_HUMAN
Q9Y3A5	SBDS_HUMAN
